source,retrieved_at,ranking_scope,ranking_year,ranking,global_rank,name,country,sector,subject_area_code,data_period_start_year,data_period_end_year
scimago,2026-07-19T14:07:08+00:00,overall,2014,668,1299,Universitat Mannheim,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,669,1301,Universidad Carlos III de Madrid,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,670,1303,Universita degli Studi dell Aquila,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,671,1309,University of Ulster,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,672,1310,Universidad Miguel Hernandez,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,673,1314,Catholic University of Korea,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,674,1318,University of Mons,BEL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,675,1319,Osaka Prefecture University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,676,1321,Swansea University,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,677,1324,Capital University of Medical Sciences,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,678,1328,Massey University,NZL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,678,1328,University of Toledo,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,680,1332,Ajou University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,681,1335,The Open University,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,682,1340,"Royal Veterinary College, University of London",GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,683,1342,University of Pretoria,ZAF,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,684,1345,Bangor University,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,684,1345,Ohio University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,686,1347,3rd Military Medical University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,687,1350,Chungbuk National University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,688,1351,Universidad de Murcia,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,689,1354,University of Tasmania,AUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,690,1358,Gifu University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,691,1365,Universitat d'Alacant,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,691,1365,Universite de Savoie,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,693,1373,The University of Hull,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,694,1380,Kinki University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,695,1381,Universite de Fribourg,CHE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,696,1382,Bilkent University,TUR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,697,1383,New York Medical College,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,698,1384,Taipei Medical University,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,699,1385,University of Shizuoka,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,700,1386,Universitat Salzburg,AUT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,700,1386,Universite de Franche-Comte,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,702,1389,Semmelweis University,HUN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,703,1390,Mie University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,703,1390,Pontificia Universidad Catolica de Chile,CHL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,703,1390,Universite de Valenciennes et du Hainaut-Cambresis,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,706,1394,University of Yamanashi,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,707,1395,Norwegian University of Life Sciences,NOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,708,1397,King Abdullah University of Science and Technology,SAU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,709,1408,Aberystwyth University,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,710,1409,Ecole Nationale Superieure de Chimie de Lille,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,710,1409,Universita del Salento,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,712,1413,Eastern Virginia Medical School,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,712,1413,Politecnico di Bari,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,714,1418,Universita della Svizzera Italiana,CHE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,715,1424,Worcester Polytechnic Institute,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,716,1429,"University of Technology, Malaysia",MYS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,717,1430,Shenyang Pharmaceutical University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,718,1434,"University of Missouri, Kansas City",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,719,1438,University of Warsaw,POL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,720,1440,"Birkbeck, University of London",GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,720,1440,Mississippi State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,720,1440,Universitat Jaume I,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,723,1443,Istanbul Technical University,TUR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,724,1445,Chung-Ang University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,724,1445,University of Idaho,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,726,1449,Cairo University,EGY,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,726,1449,Tokai University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,728,1451,Istanbul University,TUR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,729,1457,Centro de Investigacion y de Estudios Avanzados del IPN,MEX,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,729,1457,Northeast Normal University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,731,1459,La Trobe University,AUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,732,1460,Universite du Luxembourg,LUX,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,733,1462,Beijing University of Technology,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,734,1464,Warsaw University of Technology,POL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,735,1469,Universidad de Alcala,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,736,1475,"University of Alabama, Tuscaloosa",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,737,1479,National Chung Cheng University,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,737,1479,Universite d'Orleans,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,739,1486,"Southern Illinois University, Carbondale",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,740,1494,Jawaharlal Nehru Centre for Advanced Scientific Research,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,741,1497,Niigata University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,741,1497,Technical University of Crete,GRC,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,743,1501,Donghua University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,744,1504,Memorial University of Newfoundland,CAN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,745,1506,Iran University of Science and Technology,IRN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,746,1512,China University of Mining and Technology,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,747,1513,Ecole Normale Superieure de Lyon,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,748,1515,Nanjing Medical University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,749,1517,Nanjing University of Science and Technology,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,750,1518,State University of New York Upstate Medical University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,751,1520,Universite de Poitiers,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,752,1521,Czech Technical University in Prague,CZE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,752,1521,"University of California, Merced",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,754,1525,"University of Maryland, Baltimore County",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,755,1528,North China Electric Power University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,756,1529,Budapest University of Technology and Economics,HUN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,757,1530,University of South Dakota,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,758,1533,China University of Geosciences,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,759,1535,IT University of Copenhagen,DNK,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,760,1537,Liverpool School of Tropical Medicine,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,761,1538,New Jersey Institute of Technology,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,762,1540,Universita degli Studi Mediterranea di Reggio Calabria,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,763,1546,Veterinarmedizinische Universitat Wien,AUT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,764,1548,Escola Superior d'Administracio i Direccio d'Empreses,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,764,1548,Texas Tech University Health Sciences Center,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,766,1554,China University of Petroleum,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,767,1560,Keele University,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,767,1560,Tokyo Womens Medical University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,769,1562,"Universite Stendhal, Grenoble III",FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,770,1567,University of Rhode Island,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,771,1568,Southwest Jiaotong University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,772,1570,Tilburg University,NLD,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,773,1572,Clarkson University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,774,1579,Universita degli Studi dell'Insubria,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,775,1583,Technische Universitat Hamburg-Harburg,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,776,1586,Wroclaw University of Technology,POL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,777,1590,Universidad Publica de Navarra,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,777,1590,Universidad Tecnica Federico Santa Maria,CHL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,779,1598,National University Corporation Shizuoka University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,779,1598,Paracelsus Medizinische Privatuniversitat,AUT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,779,1598,"University of North Carolina, Charlotte",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,782,1605,"Indian Institute of Technology, Roorkee",IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,783,1608,Jadavpur University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,784,1610,Yeungnam University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,785,1611,Portland State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,786,1612,Feng Chia University,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,787,1616,College of William and Mary,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,788,1620,Fachhochschule Nordwestschweiz,CHE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,788,1620,Swinburne University of Technology,AUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,790,1627,East Carolina University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,790,1627,Yuan-Ze University,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,792,1630,"Indian Institute of Technology, Kanpur",IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,793,1633,Universita degli Studi di Sassari,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,793,1633,Universite de Technologie de Belfort-Montbeliard,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,795,1636,Kyoto Prefectural University of Medicine,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,796,1638,Universite d'Artois,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,797,1639,University of Delhi,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,798,1642,Hoshi University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,798,1642,Isfahan University of Technology,IRN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,800,1644,Fuzhou University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,800,1644,Kagoshima University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,802,1647,University of Szeged,HUN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,803,1650,Palacky University,CZE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,804,1653,Universite Paris-Nord 13,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,805,1654,Hacettepe University,TUR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,806,1655,Universita degli Studi di Foggia,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,807,1657,Gifu Pharmaceutical University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,808,1658,Banaras Hindu University,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,808,1658,Ecole Nationale Superieure d'Ingenieurs de Caen et Centre de Recherche,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,810,1660,Harbin Medical University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,810,1660,Kitasato University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,812,1662,Institut National des Sciences Appliquees de Toulouse,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,813,1663,Ecole Centrale Marseille,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,813,1663,Universitat de les Illes Balears,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,815,1669,Shiga University of Medical Science,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,816,1672,"University of Massachusetts, Lowell",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,817,1673,China Pharmaceutical University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,818,1675,National Taipei University of Technology,TWN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,819,1677,Universidad Rey Juan Carlos,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,820,1683,Stevens Institute of Technology,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,821,1689,Ehime University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,821,1689,University of Haifa,ISR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,823,1692,Missouri University of Science & Technology,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,823,1692,Universidade Federal de Pernambuco,BRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,825,1696,Technische Universitat Clausthal,DEU,Universities,0,2008.0,2012.0
