source,retrieved_at,ranking_scope,ranking_year,ranking,global_rank,name,country,sector,best_country_quartile,subject_area_code,data_period_start_year,data_period_end_year
scimago,2026-07-19T14:07:16+00:00,overall,2021,1156,2863,Universidade Federal do Rio Grande do Norte,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1156,2863,Tilburg University,NLD,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1158,2869,Saga University *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1158,2869,National Taipei University of Technology,TWN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1160,2873,Hainan University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1161,2874,Isfahan University of Technology,IRN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1162,2875,Universite de Toulouse-Jean Jaures *,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1163,2877,Telecom SudParis *,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1164,2880,Catholic University of Daegu,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1164,2880,Wroclaw University of Environmental and Life Sciences,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1166,2886,Osaka Prefecture University,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1166,2886,Middlesex University,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1168,2888,Universidad Nacional de Cordoba *,ARG,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1168,2888,Osaka University of Pharmaceutical Sciences,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1170,2890,Universite de Poitiers *,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1170,2890,Universita degli Studi di Sassari,ITA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1172,2893,University of Rijeka,HRV,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1173,2897,"Universite Paul Valery, Montpellier III *",FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1174,2902,Shaanxi University of Science and Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1175,2904,Ohio University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1175,2904,Auckland University of Technology,NZL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1177,2906,Kansai Medical University *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1178,2907,Zhejiang Chinese Medical University *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1179,2910,Florida Agricultural & Mechanical University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1180,2913,Universite de Neuchatel,CHE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1181,2917,University of Abertay Dundee,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1181,2917,Hyogo College of Medicine *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1183,2922,Mississippi State University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1184,2923,Brno University of Technology,CZE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1185,2928,University of Seoul,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1186,2933,Universidad Peruana Cayetano Heredia,PER,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1186,2933,Stavropol State Agrarian University,RUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1188,2936,Technische Universitat Chemnitz,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1188,2936,Southern Illinois University School of Medicine,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1188,2936,Manipal University,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1191,2942,Iuliu Hatieganu University of Medicine and Pharmacy Cluj Napoca,ROU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1191,2942,Universita degli Studi di Urbino Carlo Bo,ITA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1193,2944,Robert Gordon University,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1193,2944,Hokkaido University of Health Sciences,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1193,2944,Guangzhou University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1196,2951,The Jikei University School of Medicine *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1197,2952,Warsaw University of Life Sciences,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1198,2955,Texas A&M University at Qatar,QAT,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1198,2955,"University of Massachusetts, Boston",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1200,2960,Alfaisal University,SAU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1200,2960,Makerere University *,UGA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1202,2964,Silesian University of Technology,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1203,2965,Shiga University of Medical Science *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1204,2968,Norwegian School of Sport Sciences,NOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1205,2973,Pomeranian Medical University,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1205,2973,Wuhan University of Science and Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1207,2978,Hebei University of Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1207,2978,Shanxi Medical University *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1207,2978,University of Haifa,ISR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1210,2983,Hunan Normal University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1211,2987,Old Dominion University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1211,2987,"Institute of Chemical Technology, Mumbai",IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1213,2990,New Mexico State University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1213,2990,Zhejiang Ocean University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1215,2993,Universidad San Pablo CEU ,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1215,2993,"University of Malaysia, Pahang",MYS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1215,2993,Poznan University of Technology,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1218,2998,Faculdade de Medicina de Sao Jose do Rio Preto,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1219,3000,Tomsk Polytechnic University,RUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1220,3004,University of Denver,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1220,3004,Azabu University,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1222,3013,University of Health Sciences,PAK,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1223,3017,Hubei University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1223,3017,Northeast Ohio Medical University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1225,3022,Kunming Medical University *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1225,3022,Holy Spirit University of Kaslik,LBN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1225,3022,Jiangsu Normal University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1225,3022,"AgroSup Dijon, Institut National Superieur des Sciences Agronomiques, de l'Alimentation et de l'Environnement *",FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1229,3031,Hubei University of Medicine,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1230,3032,Universiti Teknologi MARA,MYS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1231,3036,Fachhochschule Nordwestschweiz,CHE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1232,3038,Rowan University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1233,3045,Wellesley College,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1233,3045,Universidade da Beira Interior,PRT,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1233,3045,Osaka City University *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1233,3045,Australian Catholic University,AUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1237,3050,"University of North Carolina, Greensboro",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1237,3050,North Dakota State University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1237,3050,University of Namur,BEL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1240,3053,"Universidad de los Andes, Chile",CHL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1241,3056,Universidade Catolica de Brasilia,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1242,3060,Universidade Estadual de Londrina,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1243,3062,Anglia Ruskin University,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1243,3062,Universidade Fernando Pessoa,PRT,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1245,3066,Capital Normal University *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1245,3066,Chongqing University of Post and Telecommunications,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1245,3066,University of the West of England,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1248,3070,Technical University of Lodz,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1249,3073,Doctor Harisingh Gour University,IND,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1250,3076,Universitas Islam Negeri Sunan Gunung Djati,IDN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1250,3076,University of Thessaly,GRC,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1250,3076,Keimyung University,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1253,3081,Jozef Stefan International Postgraduate School,SVN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1253,3081,University of South Alabama *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1255,3085,Faculdade de Ciencias Medicas da Santa Casa de Sao Paulo,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1256,3089,Universidade Catolica Dom Bosco,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1257,3091,Northern Arizona University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1257,3091,Renmin University of China,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1259,3093,Tottori University *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1260,3094,Ecole Centrale de Lyon *,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1260,3094,University of Novi Sad,SRB,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1262,3099,Asahikawa Medical University,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1262,3099,Gdansk University of Technology,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1262,3099,Zurich University of Applied Sciences,CHE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1265,3105,Politehnica University of Bucharest,ROU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1266,3109,"Junia, Grande Ecole d'Ingenieurs *",FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1267,3110,Isfahan University of Medical Sciences,IRN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1268,3112,Balamand University,LBN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1269,3113,Universidad Nacional de Educacion a Distancia *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1269,3113,Universita degli Studi Mediterranea di Reggio Calabria,ITA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1269,3113,SUNY Downstate Medical Center,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1269,3113,Sabanci University,TUR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1273,3121,Hogskola i Skovde,SWE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1273,3121,Hubei University of Chinese Medicine,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1275,3128,University of Sunderland,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1275,3128,Fu Jen Catholic University,TWN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1277,3131,Heilongjiang University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1277,3131,Universidad del Rosario *,COL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1279,3134,University of Lodz,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1280,3137,Abdul Wali Khan University,PAK,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1281,3139,University of Westminster,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1282,3142,Medical University of Silesia,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1283,3143,University of Nevada-Las Vegas,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1284,3146,University of Wroclaw,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1285,3149,Graduate University for Advanced Studies,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1286,3155,Nara Medical University *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1286,3155,University of Applied Sciences and Arts of Southern Switzerland,CHE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1288,3159,Xi'an University of Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1288,3159,Universidad de Extremadura *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1290,3163,Universidad de Talca *,CHL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1291,3168,Izmir Institute of Technology,TUR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1292,3169,Toho University *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1292,3169,Vilnius Gediminas Technical University,LTU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1292,3169,Oakland University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1295,3173,Universidad Nacional de Rosario *,ARG,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1296,3174,University of Split,HRV,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1296,3174,Universidade Federal do ABC,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1298,3177,"National University of Science and Technology, Islamabad",PAK,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1298,3177,University of Chemistry and Technology,CZE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1298,3177,Bordeaux Sciences Agro *,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1301,3182,East Carolina University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1302,3185,Chosun University *,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1302,3185,Hasanuddin University,IDN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1304,3190,Suez Canal University *,EGY,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1305,3195,Universidad de La Rioja *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1305,3195,I-Shou University,TWN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1307,3198,China Jiliang University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1308,3204,Universitat Siegen,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1309,3208,International Islamic University Malaysia,MYS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1310,3212,Universidad de las Palmas de Gran Canaria *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1311,3213,Universidad de la Republica *,URY,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,1312,3214,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,USA,Universities,,0,2015.0,2019.0
